,message,lebel
5058,Free video camera phone Half Price line rental 12 mths 500 cross ntwk min 100 txts . Call MobileUpd8 08001950382 Call2OptOut/674,1
5059,think disturbing da,0
5060,"Sorry , 'll call later . meeting sir .",0
5061,Havent stuck orchard dad 's car . Going 4 dinner . U leh ? r free tonight ?,0
5062,Ok also wan 2 watch e 9 pm show ...,0
5063,dunno lei ... Like dun haf ...,0
5064,brother transfered & lt ; # & gt ; + & lt ; # & gt ; . Pa .,0
5065,call later . Afternoon onwords mtnl service get problem south mumbai . hear n't listen .,0
5066,83039 62735=ï¿½450 UK Break AccommodationVouchers term & condition apply . 2 claim mustprovide claim number 15541,1
5067,Talk g x,0
5068,Hai dear friend ... new & amp ; present number .. : ) Rajitha Raj ( Ranju ),0
5069,5p 4 alfie Moon 's Children need song ur mob . Tell ur m8s . Txt Tone charity 8007 Nokias Poly charity polys : zed 08701417012 profit 2 charity .,1
5070,different style ?,0
5071,WIN ï¿½200 Shopping spree every WEEK Starting . 2 play text STORE 88039 . SkilGme . TsCs08714740323 1Winawk ! age16 ï¿½1.50perweeksub .,1
5072,Gud ni8 dear .. slp well .. take care .. swt dream .. Muah ..,0
5073,want sent & lt ; # & gt ; mesages today . Thats . Sorry hurt,0
5074,"2nd attempt contract U , week top prize either ï¿½1000 cash ï¿½200 prize . call 09066361921",1
5075,"Well , 'm glad n't find totally disagreeable ... Lol",0
5076,"Guy , flash . go call , call . madam . Take care oh .",0
5077,want New Nokia 3510i colour phone DeliveredTomorrow ? 300 free minute mobile + 100 free text + Free Camcorder reply call 08000930705 .,1
5078,Mark work tomorrow . get 5 . work house meet u afterwards .,0
5079,\Keep ur problem ur heart,0
5080,"Yeah , give call 've got minute",0
5081,\HI BABE UAWAKE ? FEELLIKW SHIT.JUSTFOUND VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS ï¿½ï¿½ FUCKINNICE ! SELFISH,0
5082,Amazing : rearrange letter give meaning ... Dormitory = Dirty room Astronomer = Moon starer eye = see Election result = Lies let recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Amazing ... ! : - ),0
5083,Aiya discus later lar ... Pick ï¿½_ 4 ?,0
5084,Hey happy birthday ...,0
5085,Sorry missed call . please call back .,0
5086,Omg one thing another . cat worm : / bad day end ?,0
5087,"Good morning , im suffering fever dysentry .. able come office today .",0
5088,wont anything de .,0
5089,type stuff sing ?,0
5090,"St andre , virgil 's cream",0
5091,. check room befor activity,0
5092,"fri ah ... Okie lor , goin 4 drivin den go shoppin tt ...",0
5093,Gokila talking aha : ),0
5094,"Hi Shanil , Rakhesh here.thanks , exchanged uncut diamond stuff.leaving back . Excellent service Dino Prem .",0
5095,K.k.this month kotees birthday know ?,0
5096,'m really really broke oh . amount small even & lt ; # & gt ;,0
5097,Sorry mate phone didnt write love Kate,0
5098,"TheMob > Hit link get premium Pink Panther game , new . 1 Sugababes , crazy Zebra animation badass Hoody wallpaper-all 4 FREE !",1
5099,"Ah , well confuses thing , doesnt ? thought friend . Maybe wrong thing already sort invited -tho may come co money .",0
5100,"Aight , call 're close",0
5101,Nope thats fine . might nap tho !,0
5102,msg mobile content order resent previous attempt failed due network error Queries customersqueries @ netvision.uk.com,1
5103,news hassling get weed week andres money . HAUGHAIGHGTUJHYGUJ,0
5104,"Boy loved gal . propsd bt didnt mind . gv lv lttrs , Bt frnds threw thm . boy decided 2 aproach gal , dt time truck speeding towards gal . Wn 2 hit girl , boy ran like hell n saved . asked 'hw cn u run fast ? ' boy replied \Boost secret energy\ `` n instantly girl shouted \ `` energy\ `` n Thy lived happily 2gthr drinking boost evrydy Moral story : - hv free msg : ; ) : gud ni8 ``",0
5105,wnt buy BMW car urgently .. vry urgent.but hv shortage & lt ; # & gt ; Lacs.there source arng dis amt . & lt ; # & gt ; lac .. thats prob,0
5106,Ding ya break fassyole ! Blacko londn,0
5107,REALLY NEED 2 KISS U MISS U BABY UR BABY 4EVA,0
5108,"sign maturity start saying big thing .. actually , start understanding small thing ... * NICE EVENING * BSLVYL",0
5109,Oh got many responsibility .,0
5110,1 new message . Please call 08715205273,1
5111,'ve reached sch already ...,0
5112,December ! mobile 11mths+ ? entitled update latest colour camera mobile Free ! Call Mobile Update VCo FREE 08002986906,1
5113,U definitely need module e humanity dis sem izzit ? U wan 2 take module 1st ?,0
5114,Argh fuck nobody town ; _ ;,0
5115,"Get 3 Lions England tone , reply lionm 4 mono lionp 4 poly . 4 go 2 www.ringtones.co.uk , original n best . Tones 3GBP network operator rate apply .",1
5116,Thanks . Fills complete calm reassurance !,0
5117,Aslamalaikkum .... insha allah tohar beeen muht albi mufti mahfuuz ... meaning ....,0
5118,driving training ?,0
5119,Lol real . told dad cancer,0
5120,PRIVATE ! 2003 Account Statement 078,1
5121,"Oops , & lt ; # & gt ; ?",0
5122,\NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI 6 +GET BUS YOR HOUSE ? \ `` ``,0
5123,"Hi Chikku , send nice msg",0
5124,"impossible argue always treat like sub , like never released ... remind necessary",0
5125,"work ah ... Den 6 plus lor ... U workin oso rite ... Den go orchard lor , place go liao ...",0
5126,"wonderful Okors , great month . cherish guy wish well day . MojiBiola",0
5127,Cuz ibored . wan na study,0
5128,Wot wed nite 3 til 9 !,0
5129,"Rose red , red blood , blood heart , heart u . u .... Send ti ur friend .. Including .. u like .. u get back , 1-u r poor relation ! 2-u need 1 support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 praying god marry u. : - ) try ....",0
5130,way .,0
5131,suck . 'll go u hair . 'll free right ?,0
5132,'s still working . time also tried adding zero . saving . checking & lt ; # & gt ;,0
5133,"Hmm ... Dunno leh , mayb bag 4 goigng dat small . jus anything except perfume , smth dat keep .",0
5134,Sday joined.so training started today : ),0
5135,Sorry * grocer .,0
5136,nice pub near Frankie n Bennys near warner cinema ?,0
5137,"! 4 * Costa Del Sol Holiday ï¿½5000 await collection . Call 09050090044 toClaim . SAE , TC , POBox334 , Stockport , SK38xh , Costï¿½1.50/pm , Max10mins",1
5138,Yup ... havent ... want go yoga ? call book,0
5139,Oh shut . Omg yesterday dream 2 kid boy . pissed . kid boy . even told mark dream changing diaper cause 'm getting owed face .,0
5140,Yeah imagine would really gentle . Unlike doc treat patient like turkey .,0
5141,FREE 1st week ! No1 Nokia tone 4 ur mobile every week txt NOKIA 8077 Get txting tell ur mate . www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,1
5142,started dont stop . pray good idea anything see help guy i.ll forward link .,0
5143,Hi darlin im helen fone im gon na b prince 2 nite please come tb love Kate,0
5144,'m office da : ) ?,0
5145,Aiyar u poor thing ... give u support k ... Jia ! 'll think u ...,0
5146,Oh unintentionally bad timing . Great . Fingers train play along ! give fifteen min warning .,0
5147,Get garden ready summer FREE selection summer bulb seed worth ï¿½33:50 Scotsman Saturday . stop go2 notxt.co.uk,1
5148,K .. come wenever u lik come also tel vikky come getting free time .. : - ),0
5149,Pls call da . happen .,0
5150,"Happy new year u ur family ... may new year bring happiness , stability tranquility ur vibrant colourful life : ) : )",0
5151,problem renewal . I.ll right away dont know detail .,0
5152,Idk . 'm sitting stop shop parking lot right bawling eye feel like 'm failure everything . Nobody want feel like 'm failing .,0
5153,n't left yet probably gon na til dinner,0
5154,"Like & lt ; # & gt ; , question",0
5155,NEW YEARS EVE OK . WENT PARTY BOYFRIEND . SI HEY,0
5156,"Sir , need Velusamy sir 's date birth company bank facility detail .",0
5157,K k : ) sm chat .,1
5158,come karnan car . Please wait till 6pm directly goto doctor .,0
5159,bluray player,0
5160,Ok ... r meeting later ?,0
5161,Lol . need cash nitros . Hurry come crash !,0
5162,send text . 'll skype later .,0
5163,Ok leave need ask,0
5164,"Congrats 2 mobile 3G Videophones R . call 09063458130 ! videochat wid ur mate , play java game , Dload polypH music , noline rentl . bx420 . ip4 . 5we . 150p",1
5165,ï¿½ï¿½ still got lesson ? ï¿½ï¿½ sch ?,0
5166,dun believe leh ? tot told 's true already . thk muz c u tog believe .,0
5167,Oh charge camera,0
5168,"Iï¿½ï¿½ï¿½ve got salt , rub open wound like !",0
5169,'m going lunch .,0
5170,'m school n 'll da lab stuff give call ï¿½_ r done .,0
5171,Oh k. . come tomorrow,0
5172,"Aight , text tonight 'll see 's",0
5173,U 2 .,0
5174,Water logging desert . Geoenvironmental implication .,0
5175,Raji .. pls favour . Pls convey Birthday wish Nimya . Pls . Today birthday .,0
5176,Company good.environment terrific food really nice : ),0
5177,"strange . watching 2nd one 'm bed . Sweet dream , miss u",0
5178,SMS AUCTION - BRAND NEW Nokia 7250 4 auction today ! Auction FREE 2 join & take part ! Txt NOKIA 86021 !,1
5179,"Hi hope u r ok , said would text n't , u seen , let gently please",0
5180,"Babe ! fucking love ! ! know ? Fuck good hear voice . need . crave . ca n't get enough . adore , Ahmad * kiss *",0
5181,K sure relative home . Sms de . Pls : - ),0
5182,sent . like ?,0
5183,"Fuuuuck need stop sleepin , sup",0
5184,'m town 'll jus take mrt later .,0
5185,cooked rather nice salmon la,0
5186,uploaded mine Facebook,0
5187,TIME U WRKIN ?,0
5188,Okie,0
5189,ree entry 2 weekly comp chance win ipod . Txt POD 80182 get entry ( std txt rate ) & C 's apply 08452810073 detail 18+,1
5190,record indicate u maybe entitled 5000 pound compensation Accident . claim 4 free reply CLAIM msg . 2 stop txt STOP,1
5191,"Sorry , 'll call later",0
5192,Oh oh ... Den muz change plan liao ... Go back yan jiu ...,0
5193,"'s wylie , tampa sarasota ?",0
5194,Ok ... Take ur time n enjoy ur dinner ...,0
5195,Darren saying dat u meeting da ge den dun meet 4 dinner . Cos later u leave xy feel awkward . Den u meet 4 lunch lor .,0
5196,"Spook mob Halloween collection logo & pic message plus free eerie tone , txt CARD SPOOK 8007 zed 08701417012150p per logo/pic",1
5197,like cheap ! iï¿½ï¿½ï¿½m happy splash wine make feel better ..,0
5198,She.s fine . difficulty phone . work mine . pls send another friend request .,0
5199,Ugh leg hurt . Musta overdid mon .,0
5200,Call Germany 1 penny per minute ! Call fixed line via access number 0844 861 85 85 . prepayment . Direct access ! www.telediscount.co.uk,1
5201,"! 4 * Costa Del Sol Holiday ï¿½5000 await collection . Call 09050090044 toClaim . SAE , TC , POBox334 , Stockport , SK38xh , Costï¿½1.50/pm , Max10mins",1
5202,WOT STUDENT DISCOUNT U GET BOOKS ?,0
5203,fine .. absolutly fine,0
5204,come get ? b quite diff guess rite ...,0
5205,mobile 11mths ? Update FREE Oranges latest colour camera mobile & unlimited weekend call . Call Mobile Upd8 freefone 08000839402 2StopTxt,1
5206,reach ur home & lt ; # & gt ; minute,0
5207,"Babe , 'm answering , ca n't see ? Maybe 'd better reboot YM ... got photo ... 's great !",0
5208,Hi.what think match ?,0
5209,"know thinkin malaria . relax , child cant handle malaria . would worse gastroenteritis . take enough replace loss temp reduce . give malaria med vomit . self limiting illness mean day completely stop",0
5210,Dai downloaded exe file run exe installing .,0
5211,yesterday true true .,0
5212,K.k.how business ?,0
5213,3 pa selected .,0
5214,Natalja ( 25/F ) inviting friend . Reply YES-440 NO-440 See : www.SMS.ac/u/nat27081980 STOP ? Send STOP FRND 62468,1
5215,keep ten r shelf : ) buy two egg .,0
5216,late .,0
5217,Well thats nice . bad cant eat,0
5218,accidentally brought em home box,0
5219,Pls need dat slowly vomit .,0
5220,take exam march 3,0
5221,"Jane babe goin 2 wrk , feel ill lst nite . Foned already cover 4 chuck . : - )",0
5222,5 night ... nt staying port step liao ... ex,0
5223,die want u stuff .,0
5224,\OH FUCK . JUSWOKE BED BOATIN DOCKS . SLEPT WID 25 YEAR OLD . SPINOUT ! GIV U DA GOSSIP L8R . XXX\ `` ``,0
5225,Smile Pleasure Smile Pain Smile trouble pours like Rain Smile sum1 Hurts U Smile becoz SOMEONE still Loves see u Smiling ! !,0
5226,Prabha .. 'm soryda .. realy .. frm heart 'm sory,0
5227,re-met alex nichols middle school turn 's dealing !,0
5228,PRIVATE ! 2003 Account Statement < fone > show 800 un-redeemed S. I. M. point . Call 08715203656 Identifier Code : 42049 Expires 26/10/04,1
5229,mean u could keep ur word .,0
5230,"Nope , 'm still market",0
5231,realise busy guy 'm trying bother . get exam outta way try car . gr8 day,0
5232,CHOSEN RECEIVE ï¿½350 AWARD ! Pls call claim number 09066364311 collect award selected receive valued mobile customer .,1
5233,Hey project . Started aha da .,0
5234,Ok cool . See ya .,0
5235,uworld site . buying qbank buying self assessment also ?,0
5236,opinion ? 1 . 2 . Jada 3 . Kusruthi 4 . Lovable 5 . Silent 6 . Spl character 7 . matured 8 . Stylish 9 . Simple Pls reply ..,0
5237,Someonone know trying contact via dating service ! find could call mobile landline 09064015307 BOX334SK38ch,1
5238,Yeah still give ride,0
5239,"Jay want work first , 's 4 sound ?",0
5240,"Gud gud .. k , chikku tke care .. sleep well gud nyt",0
5241,part checking IQ,0
5242,Hmm thinking lor ...,0
5243,course ! n't tease ... know simply must see ! * grin * ... keep posted prey ... * loving smile * * devouring kiss *,0
5244,thanks temales wonderful . Thank . great week .,0
5245,Thank princess ! want see nice juicy booty ...,0
5246,n't eaten day . 'm sitting staring juicy pizza ca n't eat . med ruining life .,0
5247,Gud ni8 dear .. slp well .. take care .. swt dream .. Muah ..,0
5248,U come n search tat vid .. finishd ..,0
5249,"K 'm leaving soon , little 9",0
5250,Urgent ! Please call 09061213237 landline . ï¿½5000 cash 4 * holiday await collection . & Cs SAE PO Box 177 M227XY . 16+,1
5251,"Yeah work fine , started last week , stuff , dull easy guy fun !",0
5252,study alone without anyones help . cant need study .,0
5253,Please tell car key purse,0
5254,didnt get anything da,0
5255,Ok ... Sweet dream ...,0
5256,Well 's big surprise !,0
5257,"usual .. iam fine , happy & amp ; well .. : )",0
5258,1 cbe . 2 chennai .,0
5259,help u swoop picking u wherever ur bird r meeting u want .,0
5260,anyone call treadmill say 'll buy . Make sure working . found ad Craigslist selling $ & lt ; # & gt ; .,0
5261,absolutely LOVE South Park ! recently started watching office .,0
5262,see film : ),0
5263,Pls speak . wont ask anything friendship .,0
5264,"Storming msg : Wen u lift phne , u say \HELLO\ `` u knw wt real meaning HELLO ? ? . . . 's name girl .. ! . . . Yes .. u knw dat girl ? ? \ `` Margaret Hello\ `` girlfrnd f Grahmbell invnted telphone ... . . . . Moral : One 4get name person",0
5265,Gud ni8.swt drms.take care,0
5266,HI DARLIN KATE U DOIN SOMETHIN TONIGHT ? IM GOING PUB CALLED SWAN SOMETHING PARENTS ONE DRINK PHONE U,0
5267,Anything lar ï¿½_ going home 4 dinner ?,0
5268,\ER,0
5269,"n't , prize go another customer . & C www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back busy",1
5270,u fix teeth ? asap.ok take care .,0
5271,u wan 2 come dinner tonight ?,0
5272,"Hello.How u ? u 2 ? u b moving flat , co need arrange pick lamp , etc . Take care . Hello caroline !",0
5273,late : ) k.wish .,0
5274,"Hi . Hope ur day * good ! Back walk , table booked half eight . Let know ur coming .",0
5275,Oh yeah clearly 's fault,0
5276,Dunno leh cant remember mayb lor . wat time r meeting tmr ?,0
5277,"Best msg : 's hard person , u know one step foward make u fall love .. & amp ; One step back ruin ur friendship .. good night : - ) ...",0
5278,URGENT ! Mobile number awarded ï¿½2000 prize GUARANTEED . Call 09061790126 land line . Claim 3030 . Valid 12hrs 150ppm,1
5279,Helloooo ... Wake .. ! \Sweet\ `` \ `` morning\ `` \ `` welcomes\ `` \ `` You\ `` \ `` Enjoy\ `` \ `` Day\ `` \ `` full joy\ `` .. \ `` GUD MRNG\ `` . ``,0
5280,"Vikky , come around & lt ; TIME & gt ; ..",0
